price,area,bedrooms,bathrooms,stories,parking,mainroad_yes,guestroom_yes,basement_yes,hotwaterheating_yes,airconditioning_yes,prefarea_yes,furnishingstatus_semi-furnished,furnishingstatus_unfurnished
5740000,0.5578300338533473,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
2345000,-0.6966962038057802,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
8680000,0.9245022246397467,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,1.4358961497298433
2604000,-1.0333889072951785,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3395000,-0.16859600449706666,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
7070000,1.7201116952140096,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
5810000,0.02281149132224877,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4795000,1.3603578476499951,1.4034193573588298,-0.5701867118926005,2.53202371213457,1.5176924895404067,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
12215000,1.0836241187545992,1.4034193573588298,1.4218117367065486,0.22441012833299692,2.679409353022881,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
3605000,-0.5306559664685429,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
3605000,-0.30004452572237966,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
6475000,-0.5491048817282359,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3640000,-0.40151355965069147,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
6615000,-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
5950000,0.6339318092995812,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
5250000,0.0689337794714814,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,1.4358961497298433
8960000,1.5448470002469257,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
5460000,-0.9226954157370202,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
2961000,-0.9918788479608691,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2275000,-1.528742282017937,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4123000,0.4194631694056494,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2940000,-0.6874717461759338,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3430000,-0.5998393986923918,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
4970000,1.169411574712172,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,2.1490827580693415,1.3613974957231472,4.560701700396552,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3640000,-0.7520429495848594,-1.308862733990682,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3010000,-0.9503687886265597,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3780000,-0.15245320364483522,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3780000,-0.7981652377340921,-1.308862733990682,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,4.560701700396552,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3535000,-0.5998393986923918,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
2835000,-1.1579190852981065,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4620000,-0.06482085616129324,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2940000,-0.7704918648445525,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4319000,-0.5158968342607884,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4865000,-0.3692279579462286,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3290000,-1.2224902887070324,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,1.4358961497298433
7420000,0.5416872330011159,0.047278311684073836,-0.5701867118926005,2.53202371213457,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,1.4358961497298433
1767150,-1.2686125768562648,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4550000,-1.199429144632416,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4690000,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
8400000,1.717805580806548,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3430000,-1.1717557717428764,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,-0.8448884411491387,1.4358961497298433
3500000,1.0485711797611825,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
7210000,0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.40562287229631716,2.1490827580693415,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4760000,1.852021439320815,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2975000,-0.368305512183244,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
4375000,-0.5767782546177754,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
7245000,1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.40562287229631716,2.1490827580693415,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
5950000,0.5855034067428869,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
3360000,-0.6459616868416244,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
4515000,-0.7843285512893223,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3675000,0.22574955917887235,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
5600000,-0.0694330849762165,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
5873000,2.9100667294642113,0.047278311684073836,-0.5701867118926005,1.3782169202337835,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
5565000,-0.3461668138716123,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,1.8049411347742066,1.1835882127111281,-0.6964291952368178
2408000,-0.6990023182132419,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3010000,-0.0343801459827997,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3290000,-0.6265903258189467,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
1855000,-0.9964910767757924,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
5495000,-1.076282635273965,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,-2.465344210839955,2.1490827580693415,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4200000,-0.05098416971652344,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,1.4358961497298433
7210000,1.166644237423218,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.40562287229631716,2.1490827580693415,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
5600000,-0.2077999494239144,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4900000,0.11505606762071403,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
6405000,-0.16167766127468175,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.40562287229631716,2.1490827580693415,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
2485000,-0.9918788479608691,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
7070000,0.5024832880742681,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
5523000,0.8068903898592035,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
4900000,-0.47530922068946363,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3850000,-0.5998393986923918,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4550000,-0.6413494580267012,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3500000,-0.9752748242271454,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2590000,-0.7151451190654733,-1.308862733990682,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
3430000,-1.386224411636808,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
4550000,-0.7520429495848594,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
2450000,-0.1432287460149887,-1.308862733990682,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
8750000,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,0.40562287229631716,-0.4653147935998351,1.3613974957231472,4.560701700396552,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4480000,1.429541279873844,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
4956000,-1.0841234242593345,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,-2.465344210839955,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3220000,-0.3830646443909984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
5803000,0.8530126780084362,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
7560000,0.39178979651610985,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
2520000,-1.0472255937399484,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
4445000,-0.6459616868416244,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
5215000,-0.30004452572237966,1.4034193573588298,1.4218117367065486,-0.9293966635677897,1.5176924895404067,-2.465344210839955,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
4900000,-0.4868397927267718,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3850000,-1.4461833862308104,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,1.8049411347742066,1.1835882127111281,-0.6964291952368178
5005000,1.3834189917246114,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,1.1835882127111281,-0.6964291952368178
3640000,-1.3262654370428058,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,4.560701700396552,1.4726182978500542,1.8049411347742066,1.1835882127111281,-0.6964291952368178
9870000,1.3603578476499951,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,0.40562287229631716,2.1490827580693415,1.3613974957231472,-0.21926450482675733,1.4726182978500542,1.8049411347742066,-0.8448884411491387,-0.6964291952368178
3150000,-1.6145297379755097,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,1.3613974957231472,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,1.4358961497298433
5880000,0.622401237262273,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.40562287229631716,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,1.4726182978500542,-0.554034688851555,-0.8448884411491387,1.4358961497298433
3220000,-0.93653210218179,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,-2.465344210839955,-0.4653147935998351,-0.7345393267884778,-0.21926450482675733,-0.6790625931104808,-0.554034688851555,-0.8448884411491387,-0.6964291952368178
